Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_in_module
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",1/523,0.5941143645418319,0.6450384529311317,0,0,1.128758852896784,0.5877260483859695,TP53,2,34
Reactome_2022,Hemostasis R-HSA-109582,1/576,0.6300575103947921,0.6771118489772172,0,0,1.021923583662714,0.4720716492431774,TP53,2,34
Reactome_2022,Metabolism Of Proteins R-HSA-392499,3/1890,0.6355348056189671,0.6771118489772172,0,0,0.9271757526026976,0.4202780328673965,USP24;USP42;TP53,2,34
Reactome_2022,Immune System R-HSA-168256,3/1943,0.6547800071993978,0.691156674266031,0,0,0.8992018623212504,0.3807723938082874,IKBIP;HERC1;TP53,2,34
Reactome_2022,Metabolism Of RNA R-HSA-8953854,1/666,0.6841364256287041,0.7155188304740575,0,0,0.8795169742538164,0.3338628215724934,TP53RK,2,34
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,1/722,0.71382480492913,0.7336843751642566,0,0,0.8088513428319254,0.2726781188956987,TP53,2,34
Reactome_2022,Adaptive Immune System R-HSA-1280218,1/733,0.7193293929659934,0.7336843751642566,0,0,0.796241099519788,0.2623104029599026,HERC1,2,34
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,1/736,0.7208127194596206,0.7336843751642566,0,0,0.7928674500103071,0.259565716066229,TP53,2,34
Reactome_2022,Disease R-HSA-1643685,1/1736,0.9544909677871172,0.9629377905108968,0,0,0.3184176054493057,0.0148309682145322,TP53,2,34
Reactome_2022,Signal Transduction R-HSA-162582,1/2465,0.9886199892932556,0.9886199892932556,0,0,0.2152449822904368,0.0024635344663128,TP53,2,34
