Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_in_module
KEGG_2021_Human,Neuroactive ligand-receptor interaction,1/341,0.7648607835508616,0.7648607835508616,0,0,0.6936924167257265,0.1859521909213195,PRSS1,1,84
Reactome_2022,DNA Repair R-HSA-73894,31/310,7.864298896521442e-35,7.707012918591013e-33,0,0,41.16771488469602,3232.824278204375,ABRAXAS1;BRCA2;BRIP1;SLX4;EME1;CHEK2;UIMC1;PMS2;MUTYH;GEN1;BARD1;FANCM;FANCL;XRCC2;XRCC3;FANCA;FANCC;FANCB;FANCE;SPIDR;PALB2;FANCG;FANCF;MSH6;RAD51B;RAD51D;RAD51C;RAD51;MSH2;FANCD2;RAD9A,1,84
Reactome_2022,Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568,14/33,1.3032011302172555e-25,6.385685538064552e-24,0,0,209.44210526315788,12000.991513754616,BARD1;GEN1;XRCC2;XRCC3;BRCA2;PALB2;SPIDR;RAD51B;BRIP1;RAD51D;SLX4;RAD51;RAD51C;EME1,1,84
Reactome_2022,Resolution Of D-Loop Structures R-HSA-5693537,14/34,2.208258527475953e-25,7.213644523088113e-24,0,0,198.96,11295.441303273012,BARD1;GEN1;XRCC2;XRCC3;BRCA2;PALB2;SPIDR;RAD51B;BRIP1;RAD51D;SLX4;RAD51;RAD51C;EME1,1,84
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,15/67,1.7334325136462314e-22,3.80301133169585e-21,0,0,83.04347826086956,4161.040339919349,GEN1;BARD1;XRCC2;XRCC3;BRCA2;SPIDR;PALB2;RAD51B;RAD51D;BRIP1;RAD51C;SLX4;RAD51;EME1;RAD9A,1,84
Reactome_2022,Diseases Of DNA Repair R-HSA-9675135,14/51,1.940311903926454e-22,3.80301133169585e-21,0,0,107.45405405405404,5372.060483185773,BARD1;XRCC2;BRCA2;PALB2;MSH6;RAD51B;RAD51D;BRIP1;RAD51C;RAD51;MSH2;PMS2;MUTYH;RAD9A,1,84
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,17/114,3.8085051990560083e-22,6.22055849179148e-21,0,0,51.84228342821972,2556.8425102396227,GEN1;BARD1;ABRAXAS1;XRCC2;XRCC3;BRCA2;SPIDR;PALB2;RAD51B;RAD51D;BRIP1;RAD51C;SLX4;RAD51;EME1;UIMC1;RAD9A,1,84
Reactome_2022,Homology Directed Repair R-HSA-5693538,17/119,8.219497547300368e-22,1.1507296566220515e-20,0,0,49.288557213930346,2392.9773427230707,GEN1;BARD1;ABRAXAS1;XRCC2;XRCC3;BRCA2;SPIDR;PALB2;RAD51B;RAD51D;BRIP1;RAD51C;SLX4;RAD51;EME1;UIMC1;RAD9A,1,84
Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,18/149,1.0878052361192926e-21,1.3325614142461333e-20,0,0,41.19014573213047,1988.253476312892,GEN1;BARD1;ABRAXAS1;XRCC2;XRCC3;BRCA2;SPIDR;PALB2;RAD51B;RAD51D;BRIP1;RAD51C;SLX4;RAD51;EME1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,Fanconi Anemia Pathway R-HSA-6783310,11/38,3.987001961591287e-18,4.3414021359549566e-17,0,0,110.99898528665652,4447.006971638123,SLX4;EME1;FANCM;FANCL;FANCD2;FANCA;FANCC;FANCB;FANCE;FANCG;FANCF,1,84
Reactome_2022,Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,10/27,7.806360118623347e-18,7.65023291625088e-17,0,0,158.17965023847376,6230.948382929223,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;XRCC3;BRCA2;PALB2,1,84
Reactome_2022,Homologous DNA Pairing And Strand Exchange R-HSA-5693579,11/43,1.8742281250818908e-17,1.6697668750729571e-16,0,0,93.6318493150685,3606.300869625879,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;XRCC3;BRCA2;PALB2;RAD9A,1,84
Reactome_2022,Impaired BRCA2 Binding To PALB2 R-HSA-9709603,9/24,3.246595745381419e-16,2.6513865253948254e-15,0,0,159.208,5677.955026992489,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;PALB2,1,84
Reactome_2022,Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192,9/25,5.055749990449278e-16,3.811257685107917e-15,0,0,149.25,5256.709665595862,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;PALB2,1,84
Reactome_2022,Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190,10/41,9.89716530881163e-16,6.9280157161681406e-15,0,0,86.68265039232782,2994.80869257709,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;PALB2;RAD9A,1,84
Reactome_2022,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,9/40,6.432939888283357e-14,4.2028540603451273e-13,0,0,76.97419354838709,2338.072628577783,BARD1;RAD51B;BRIP1;RAD51D;RAD51;RAD51C;XRCC2;BRCA2;RAD9A,1,84
Reactome_2022,Cytosolic Iron-Sulfur Cluster Assembly R-HSA-2564830,5/12,8.962395711585113e-10,5.489467373345881e-09,0,0,180.00904159132008,3750.094766614648,BRIP1;CIAPIN1;CIAO2B;CIAO3;CIAO1,1,84
Reactome_2022,Miscellaneous Transport And Binding Events R-HSA-5223345,5/23,3.6724419253631016e-08,2.117054756974023e-07,0,0,69.9648382559775,1197.7857121207028,LRRC8C;LRRC8D;LRRC8A;LRRC8B;LRRC8E,1,84
Reactome_2022,Impaired BRCA2 Binding To RAD51 R-HSA-9709570,5/35,3.40582787182541e-07,1.8542840635493897e-06,0,0,41.95358649789029,624.7983014087592,BARD1;BRIP1;RAD51;BRCA2;RAD9A,1,84
Reactome_2022,Diseases Of Mismatch Repair (MMR) R-HSA-5423599,3/5,7.103334166939071e-07,3.663824991368573e-06,0,0,368.77777777777777,5220.982959720093,MSH6;MSH2;PMS2,1,84
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,6/77,8.554936173226879e-07,4.191918724881171e-06,0,0,21.50054171180932,300.3966934683544,BARD1;BRIP1;ABRAXAS1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,5/62,6.212069710284287e-06,2.898965864799334e-05,0,0,22.050854985565177,264.36806273659136,RAD51D;MSH2;FANCD2;PMS2;FANCC,1,84
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,4/37,1.7203049661152467e-05,7.515966934968443e-05,0,0,30.12575757575757,330.4923304321046,BARD1;BRIP1;RAD51;RAD9A,1,84
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,9/354,1.7639514235130018e-05,7.515966934968443e-05,0,0,6.807304347826087,74.5084582916926,BARD1;RAD51D;BRIP1;MSH2;FANCD2;CHEK2;PMS2;FANCC;RAD9A,1,84
Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,5/80,2.1752847586366108e-05,8.882412764432827e-05,0,0,16.743459915611815,179.75386576706498,BARD1;BRIP1;ABRAXAS1;UIMC1;RAD9A,1,84
Reactome_2022,Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565,3/14,2.5159442533116404e-05,9.862501472981632e-05,0,0,67.02020202020202,709.7625229732954,MSH6;MSH2;PMS2,1,84
Reactome_2022,Mismatch Repair R-HSA-5358508,3/15,3.1354001770611786e-05,0.00011818046821230596,0,0,61.4320987654321,637.0612247729775,MSH6;MSH2;PMS2,1,84
Reactome_2022,G2/M Checkpoints R-HSA-69481,6/148,3.749920465264409e-05,0.00013610822429478226,0,0,10.71180931744312,109.16609293657724,BARD1;BRIP1;ABRAXAS1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,Cell Cycle R-HSA-1640170,11/654,8.934128538835993e-05,0.0003126944988592597,0,0,4.516564051215407,42.10813827102052,BARD1;PIF1;BRIP1;RAD51C;RAD51;ABRAXAS1;CHEK2;UIMC1;ATRX;BRCA2;RAD9A,1,84
Reactome_2022,Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,4/60,0.00011802666802574615,0.0003988487402249353,0,0,17.732142857142858,160.38013855540933,BARD1;ABRAXAS1;CHEK2;UIMC1,1,84
Reactome_2022,DNA Double Strand Break Response R-HSA-5693606,4/61,0.00012590719893039792,0.0004112968498392999,0,0,17.42017543859649,156.43257337642356,BARD1;ABRAXAS1;CHEK2;UIMC1,1,84
Reactome_2022,Metalloprotease DUBs R-HSA-5689901,3/31,0.00029508406148340066,0.0009328463879152664,0,0,26.306878306878307,213.82889117518968,BARD1;ABRAXAS1;UIMC1,1,84
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,4/90,0.0005621216755349655,0.0017214976313258,0,0,11.52906976744186,86.28116271004932,BARD1;BRIP1;CHEK2;RAD9A,1,84
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,6/271,0.0009837891778160946,0.0029215557401811,0,0,5.704208998548621,39.49650744647041,BARD1;BRIP1;ABRAXAS1;CHEK2;UIMC1;RAD9A,1,84
Reactome_2022,Nonhomologous End-Joining (NHEJ) R-HSA-5693571,3/51,0.0012868950850409,0.0037092858333533,0,0,15.330246913580249,102.0308089774058,BARD1;ABRAXAS1;UIMC1,1,84
Reactome_2022,Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta) R-HSA-5358606,2/14,0.0015350048968418,0.0042980137111572,0,0,40.45528455284553,262.1187578709559,MSH2;PMS2,1,84
Reactome_2022,Meiotic Recombination R-HSA-912446,3/56,0.0016873322140243,0.0045932932492883,0,0,13.880503144654089,88.6215515568192,RAD51C;RAD51;BRCA2,1,84
Reactome_2022,Disease R-HSA-1643685,16/1736,0.0021297790062379,0.0056410362867923,0,0,2.4891928864569084,15.312860123090072,BARD1;XRCC2;ATRX;BRCA2;PALB2;MSH6;RAD51B;HHAT;RAD51D;BRIP1;RAD51C;RAD51;MSH2;PMS2;MUTYH;RAD9A,1,84
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,4/157,0.0043341366235419,0.0111775102396609,0,0,6.458496732026144,35.1421845973881,BARD1;BRIP1;CHEK2;RAD9A,1,84
Reactome_2022,Meiosis R-HSA-1500620,3/88,0.0060668926820174,0.0152450123804541,0,0,8.640958605664489,44.11130492643518,RAD51C;RAD51;BRCA2,1,84
Reactome_2022,Reproduction R-HSA-1474165,3/113,0.0120116670475404,0.029428584266474,0,0,6.668686868686868,29.48811206830847,RAD51C;RAD51;BRCA2,1,84
Reactome_2022,Regulation Of HMOX1 Expression And Activity R-HSA-9707587,1/5,0.0208262500889298,0.0474644769468633,0,0,59.97590361445784,232.19917372092343,BRIP1,1,84
Reactome_2022,Synthesis Of PI R-HSA-1483226,1/5,0.0208262500889298,0.0474644769468633,0,0,59.97590361445784,232.19917372092343,CHEK2,1,84
Reactome_2022,Diseases Of Base Excision Repair R-HSA-9605308,1/5,0.0208262500889298,0.0474644769468633,0,0,59.97590361445784,232.19917372092343,MUTYH,1,84
Reactome_2022,Generic Transcription Pathway R-HSA-212436,10/1190,0.0271472201399139,0.0604642630388993,0,0,2.145671094823637,7.738321234961353,BARD1;RAD51D;BRIP1;RAD51;MSH2;FANCD2;CHEK2;PMS2;FANCC;RAD9A,1,84
Reactome_2022,Phosphate Bond Hydrolysis By NUDT Proteins R-HSA-2393930,1/7,0.0290362597234849,0.0632345211755893,0,0,39.97991967871486,141.4973273170703,NUDT1,1,84
Reactome_2022,Displacement Of DNA Glycosylase By APEX1 R-HSA-110357,1/9,0.0371782488762245,0.0792058345623915,0,0,29.98192771084337,98.70144734687992,MUTYH,1,84
Reactome_2022,Regulation Of BACH1 Activity R-HSA-9708530,1/11,0.0452527727730833,0.0943568453566417,0,0,23.98313253012048,74.23957890820988,BRIP1,1,84
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,10/1312,0.0478513904790885,0.0976965888948058,0,0,1.9319549964711256,5.872476862594452,BARD1;RAD51D;BRIP1;RAD51;MSH2;FANCD2;CHEK2;PMS2;FANCC;RAD9A,1,84
Reactome_2022,HDR Thru MMEJ (alt-NHEJ) R-HSA-5685939,1/12,0.0492649077299012,0.0985298154598024,0,0,21.801752464403062,65.63511898463041,BRCA2,1,84
Reactome_2022,Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035,1/13,0.0532603828402292,0.1043903503668493,0,0,19.983935742971887,58.60414077176453,CHEK2,1,84
Reactome_2022,Telomere Maintenance R-HSA-157579,2/92,0.057228381622922,0.1099682627263991,0,0,5.37289972899729,15.370282846280086,PIF1;ATRX,1,84
Reactome_2022,Purine Catabolism R-HSA-74259,1/17,0.0690770465457062,0.130183664643831,0,0,14.984939759036145,40.0477427233344,NUDT1,1,84
Reactome_2022,Transport Of Small Molecules R-HSA-382551,6/706,0.0764171753447238,0.1395359970943375,0,0,2.1116483516483515,5.430204672840022,ANO1;LRRC8C;LRRC8D;LRRC8A;LRRC8B;LRRC8E,1,84
Reactome_2022,Regulation Of TP53 Activity Thru Methylation R-HSA-6804760,1/19,0.07688718207239,0.1395359970943375,0,0,13.318607764390896,34.16777078072922,CHEK2,1,84
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,10/1449,0.0816462362017049,0.1454787481412196,0,0,1.7351576733091674,4.347193860354628,BARD1;RAD51D;BRIP1;RAD51;MSH2;FANCD2;CHEK2;PMS2;FANCC;RAD9A,1,84
Reactome_2022,Chromosome Maintenance R-HSA-73886,2/118,0.0880944219902469,0.1541652384829321,0,0,4.163162321278385,10.113761993039898,PIF1;ATRX,1,84
Reactome_2022,Telomere Extension By Telomerase R-HSA-171319,1/23,0.0923137330775272,0.1587148393262749,0,0,10.894852135815992,25.9576646289328,PIF1,1,84
Reactome_2022,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,2/136,0.1117399063676476,0.18741609888863,0,0,3.600655260283946,7.891128998672224,RAD51B;RAD51C,1,84
Reactome_2022,Deubiquitination R-HSA-5688426,3/279,0.1128321411676446,0.18741609888863,0,0,2.6355340848094477,5.750350693335648,BARD1;ABRAXAS1;UIMC1,1,84
Reactome_2022,Transcriptional Regulation By E2F6 R-HSA-8953750,1/34,0.1334355074185669,0.2163721090367753,0,0,7.259218692953633,14.621061021294857,RAD51,1,84
Reactome_2022,Nucleotide Catabolism R-HSA-8956319,1/35,0.1370812705553654,0.2163721090367753,0,0,7.045357902197023,14.00040356878682,NUDT1,1,84
Reactome_2022,Regulation Of TP53 Degradation R-HSA-6804757,1/36,0.1407118773304539,0.2163721090367753,0,0,6.843717728055077,13.420810389400808,CHEK2,1,84
Reactome_2022,Activation Of ATR In Response To Replication Stress R-HSA-176187,1/36,0.1407118773304539,0.2163721090367753,0,0,6.843717728055077,13.420810389400808,RAD9A,1,84
Reactome_2022,Cleavage Of Damaged Purine R-HSA-110331,1/37,0.1443273899614286,0.2163721090367753,0,0,6.653279785809906,12.878560859975796,MUTYH,1,84
Reactome_2022,Regulation Of TP53 Expression And Degradation R-HSA-6806003,1/37,0.1443273899614286,0.2163721090367753,0,0,6.653279785809906,12.878560859975796,CHEK2,1,84
Reactome_2022,Resolution Of Abasic Sites (AP Sites) R-HSA-73933,1/38,0.1479278704639178,0.2163721090367753,0,0,6.473135786388799,12.370359826172988,MUTYH,1,84
Reactome_2022,Diseases Of Mitotic Cell Cycle R-HSA-9675126,1/38,0.1479278704639178,0.2163721090367753,0,0,6.473135786388799,12.370359826172988,ATRX,1,84
Reactome_2022,"Base-Excision Repair, AP Site Formation R-HSA-73929",1/44,0.1692185189681752,0.2438737479247231,0,0,5.568226393947884,9.892312713764408,MUTYH,1,84
Reactome_2022,Heme Signaling R-HSA-9707616,1/45,0.1727154894700042,0.245306057508122,0,0,5.4414019715224535,9.555698282151525,BRIP1,1,84
Reactome_2022,Inhibition Of DNA Recombination At Telomere R-HSA-9670095,1/48,0.18311936906736,0.256367116694304,0,0,5.093309407844142,8.646488885588939,ATRX,1,84
Reactome_2022,Extension Of Telomeres R-HSA-180786,1/50,0.1899833569114356,0.2622305489763477,0,0,4.884927464961889,8.112979399077096,PIF1,1,84
Reactome_2022,Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601,1/51,0.1933939483871443,0.2632306519713909,0,0,4.786987951807229,7.865145604794232,CHEK2,1,84
Reactome_2022,Stabilization Of P53 R-HSA-69541,1/56,0.2102352170964855,0.2822335791158299,0,0,4.350711938663746,6.785058365980069,CHEK2,1,84
Reactome_2022,Cytoprotection By HMOX1 R-HSA-9707564,1/57,0.2135615381077598,0.2828247396562225,0,0,4.272805507745267,6.596486408675955,BRIP1,1,84
Reactome_2022,Hh Mutants Abrogate Ligand Secretion R-HSA-5387390,1/58,0.216874015426495,0.2833820468239534,0,0,4.197632635806383,6.415824035093333,HHAT,1,84
Reactome_2022,Hedgehog Ligand Biogenesis R-HSA-5358346,1/64,0.2364613339338225,0.3049106674409816,0,0,3.796710652132339,5.474745050884218,HHAT,1,84
Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,1/65,0.2396784865134059,0.3050453464716075,0,0,3.737198795180723,5.338427380559201,CHEK2,1,84
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,1/67,0.2460726626854176,0.30916821722014,0,0,3.623585250091274,5.080731824829141,CHEK2,1,84
Reactome_2022,Base Excision Repair R-HSA-73884,1/72,0.2618265728542429,0.3247975207558962,0,0,3.3675547259460377,4.512768928762884,MUTYH,1,84
Reactome_2022,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,1/78,0.2803023858275392,0.3433704226387355,0,0,3.1042090439680803,3.9482009837770455,BRIP1,1,84
Reactome_2022,Metabolism Of Nucleotides R-HSA-15869,1/95,0.3302053035294142,0.3946356066571048,0,0,2.5406306075365293,2.815122081395041,NUDT1,1,84
Reactome_2022,UCH Proteinases R-HSA-5689603,1/95,0.3302053035294142,0.3946356066571048,0,0,2.5406306075365293,2.815122081395041,BARD1,1,84
Reactome_2022,Stimuli-sensing Channels R-HSA-2672351,1/100,0.3442207165268205,0.4015908359479573,0,0,2.4117074358038213,2.572018957842433,ANO1,1,84
Reactome_2022,KEAP1-NFE2L2 Pathway R-HSA-9755511,1/100,0.3442207165268205,0.4015908359479573,0,0,2.4117074358038213,2.572018957842433,BRIP1,1,84
Reactome_2022,Glycerophospholipid Biosynthesis R-HSA-1483206,1/127,0.4150428616402652,0.4785200051852469,0,0,1.8923312296806272,1.664065904478737,CHEK2,1,84
Reactome_2022,Signaling By Hedgehog R-HSA-5358351,1/135,0.4345362048154345,0.4951691636268905,0,0,1.778636935802913,1.4824512209580474,HHAT,1,84
Reactome_2022,Ion Channel Transport R-HSA-983712,1/175,0.5227791596462334,0.588877674084263,0,0,1.3669851821077412,0.886621341236174,ANO1,1,84
Reactome_2022,Cellular Response To Chemical Stress R-HSA-9711123,1/182,0.5367567030807234,0.5977517829762601,0,0,1.313652399653864,0.8173681246581908,BRIP1,1,84
Reactome_2022,Phospholipid Metabolism R-HSA-1483257,1/208,0.5852210279962786,0.6444006825127563,0,0,1.14713928176474,0.6145978544514346,CHEK2,1,84
Reactome_2022,Hemostasis R-HSA-109582,2/576,0.7008083917241722,0.763102470988543,0,0,0.8218747344267868,0.2921935342677726,RAD51B;RAD51C,1,84
Reactome_2022,Metabolism R-HSA-1430728,7/2049,0.7699881304590077,0.8292179866481622,0,0,0.7957439230700739,0.2079916892424073,BRIP1;CHEK2;NUDT1;CIAPIN1;CIAO2B;CIAO3;CIAO1,1,84
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,1/424,0.8353158873243122,0.8897930104106804,0,0,0.5552137628528298,0.0999081168363375,HHAT,1,84
Reactome_2022,Post-translational Protein Modification R-HSA-597592,3/1383,0.935999262366646,0.9773566378052294,0,0,0.4974771873322598,0.0329034349675854,BARD1;ABRAXAS1;UIMC1,1,84
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,1/722,0.9547248236989874,0.9773566378052294,0,0,0.320755978142807,0.0148613053508486,BRIP1,1,84
Reactome_2022,Metabolism Of Lipids R-HSA-556833,1/732,0.956659713095855,0.9773566378052294,0,0,0.3162032535065021,0.0140101843389183,CHEK2,1,84
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,1/736,0.9574105839724696,0.9773566378052294,0,0,0.3144168510777805,0.0136843479997985,BRIP1,1,84
Reactome_2022,Metabolism Of Proteins R-HSA-392499,3/1890,0.988702475817742,0.9988952848467908,0,0,0.3538636675891577,0.0040205374075293,BARD1;ABRAXAS1;UIMC1,1,84
Reactome_2022,Signal Transduction R-HSA-162582,1/2465,0.9999812340303488,0.9999812340303488,0,0,0.0853348458770145,1.6014061539460748e-06,HHAT,1,84
